Samples,T1,T2,T5,T10,T15,L Max
285.0,44.076916,44.076916,44.076916,44.30285,45.083218,204800.0
286.0,115.93972,115.93972,115.93972,116.401245,116.52253,204800.0
287.0,11.266817,11.266817,11.266817,11.936332,11.936332,204800.0
288.0,13.764768,13.764768,13.764768,13.87367,18.276407,204800.0
289.0,119.89666,119.89666,120.12504,120.54636,121.85183,204800.0
290.0,39.968464,39.968464,40.49051,43.780037,45.686073,204800.0
291.0,46.60613,46.60613,46.848064,48.369976,51.39629,204800.0
292.0,63.271843,63.271843,63.49699,71.22801,71.22801,204800.0
293.0,148.45534,148.45534,148.45534,148.85898,150.43677,204800.0
294.0,24.423449,24.423449,24.423449,24.463354,24.463354,204800.0
295.0,9.26662,9.335979,9.390385,9.416389,14.134055,204800.0
296.0,0.8634225,0.8634225,1.1628067,1.5884484,1.5884484,204800.0
297.0,69.396515,69.47454,69.47454,70.94489,77.98754,204800.0
298.0,126.89482,126.9975,126.9975,126.9975,127.13937,204800.0
299.0,3.6188478,3.6188478,3.6188478,4.6901913,13.500589,204800.0
300.0,15.812019,15.812019,15.812019,16.749392,16.996204,204800.0
301.0,183.5323,183.5323,183.5323,183.55614,184.26953,204800.0
302.0,64.21534,64.21534,64.21534,64.21534,67.11597,204800.0
303.0,36.523273,36.523273,36.523273,36.523273,37.147236,204800.0
304.0,34.919575,34.919575,34.919575,34.919575,36.887417,204800.0
305.0,37.432686,37.432686,37.432686,38.403545,38.51827,204800.0
306.0,13.968778,13.968778,14.077771,14.077771,14.805358,204800.0
307.0,87.57691,87.57691,87.57691,88.17358,93.21632,204800.0
308.0,26.148085,26.148085,26.148085,26.553816,27.504684,204800.0
309.0,14.512503,14.512503,14.781857,15.6190405,15.853644,204800.0
310.0,15.919121,15.919121,15.919121,16.51746,16.676815,204800.0
311.0,31.93025,31.93025,32.00726,32.35651,32.553524,204800.0
312.0,47.89307,47.89307,48.041893,48.674416,49.8563,204800.0
313.0,65.92856,65.92856,65.92856,66.70563,69.75717,204800.0
314.0,18.513288,18.797373,19.31009,20.07741,20.099176,204800.0
315.0,0.23782293,0.23782293,0.23782293,0.74408203,3.5431066,204800.0
316.0,59.99997,59.99997,60.12887,60.12887,60.257908,204800.0
317.0,142.74008,142.74008,142.74008,142.74008,144.20285,204800.0
318.0,0.0,0.0,0.0,1.0666466,1.9713359,204800.0
319.0,8.380438,8.903915,9.020158,9.020158,9.279111,204800.0
320.0,1.909733,1.909733,1.909733,2.738394,2.9114091,204800.0
321.0,7.961627,7.961627,7.961627,8.512735,8.512735,204800.0
322.0,120.36886,120.36886,121.00464,121.34118,129.13614,204800.0
323.0,9.412651,9.412651,9.412651,9.963032,13.533543,204800.0
324.0,76.036545,76.095146,76.1259,76.88076,80.06782,204800.0
325.0,112.906845,112.93957,113.09935,114.030396,114.464386,204800.0
326.0,50.492943,50.492943,50.565563,50.725662,54.047447,204800.0
327.0,154.43874,154.43874,154.43874,155.83339,156.06247,204800.0
328.0,50.488003,50.607025,51.911568,53.6873,56.557926,204800.0
329.0,30.279129,30.279129,30.795347,30.795347,30.90803,204800.0
330.0,0.0,0.0,0.0,0.38926208,13.187465,204800.0
331.0,12.224257,12.224257,12.599699,15.8184595,16.277382,204800.0
