Samples,T1,T2,T5,T10,T15,L Max
77217.0,0.0,0.0,0.0,0.0,0.0,3200.0
77218.0,0.0,0.0,0.0,0.0,4.0799403,3200.0
77219.0,0.9528411,0.9528411,0.9528411,0.9528411,1.681228,3200.0
77220.0,0.0,0.0,0.0,0.0,0.0,3200.0
77221.0,0.0,0.0,0.0,0.0,0.0,3200.0
77222.0,6.883585,6.943435,6.982633,10.511089,10.511089,3200.0
77223.0,177.07375,177.07375,177.43147,177.86378,183.53006,3200.0
77224.0,1.6789241,1.6789241,1.9705721,1.9736197,2.0771923,3200.0
77225.0,0.0,0.0,0.0,0.0,0.0,3200.0
77226.0,13.414652,13.414652,13.797448,13.876823,13.876823,3200.0
77227.0,0.0,0.0,0.0,0.0,0.0,3200.0
77228.0,56.28406,56.28406,56.28406,56.28406,63.669865,3200.0
77229.0,0.0,0.0,0.0,0.0,1.7140145,3200.0
77230.0,114.18441,114.36509,114.66968,115.1142,120.365746,3200.0
77231.0,19.633274,19.633274,19.633274,19.734024,22.42623,3200.0
77232.0,3.3991175,3.425681,3.8665545,3.9702082,8.714702,3200.0
77233.0,0.0,0.0,0.0,0.0,0.0,3200.0
77234.0,0.0,0.0,0.0,0.0,0.0,3200.0
77235.0,0.061388284,0.061388284,0.33088294,0.7376344,3.789836,3200.0
77236.0,43.360657,43.360657,43.360657,43.360657,44.312626,3200.0
77237.0,42.867672,43.019123,43.28376,44.396267,44.396267,3200.0
77238.0,0.0,0.0,0.0,0.0,0.72708523,3200.0
77239.0,0.0,0.0,0.0,0.055350218,1.0681059,3200.0
77240.0,0.0,0.0,0.0,0.0,0.030584127,3200.0
77241.0,0.0,0.0,0.0,0.0,0.0,3200.0
77242.0,0.0,0.0,0.0,0.0,21.768383,3200.0
77243.0,0.0,0.0,0.0,0.0,0.0,3200.0
77244.0,296.20615,296.20615,296.63626,298.27902,298.65155,3200.0
77245.0,0.0,0.0,0.0,0.0,61.067394,3200.0
77246.0,0.0,0.0,0.0,0.0,0.0,3200.0
77247.0,0.0,0.0,0.0,0.0,29.154823,3200.0
77248.0,0.0,0.0,0.0,0.0,0.0,3200.0
77249.0,0.0,0.0,0.0,0.0,0.0,3200.0
77250.0,0.0,0.0,0.0,0.0,0.0,3200.0
77251.0,0.0,0.0,0.0,0.0,0.0,3200.0
77252.0,0.0,0.0,0.0,0.0,0.0,3200.0
77253.0,0.0,0.0,0.0,0.0,0.83544946,3200.0
77254.0,0.0,0.0,0.0,0.0,0.0,3200.0
77255.0,0.0,0.0,0.0,0.0,20.454678,3200.0
